timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900342744,119,Logout-1,200,,Thread-Gruppe 1-10,text,true,,9089,150,16,16,119,0,0
1776900342227,670,Look at Product,200,,Thread-Gruppe 1-2,text,true,,122889,164,16,16,625,0,0
1776900342653,287,Login,200,,Thread-Gruppe 1-7,text,true,,9921,428,16,16,172,0,0
1776900342653,172,Login-0,302,,Thread-Gruppe 1-7,,true,,803,278,16,16,172,0,0
1776900342825,115,Login-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,16,16,115,0,0
1776900342887,139,Home,200,,Thread-Gruppe 1-10,text,true,,9118,150,16,16,139,0,22
1776900342635,410,Logout,200,,Thread-Gruppe 1-15,text,true,,10221,402,16,16,215,0,0
1776900342635,215,Logout-0,302,,Thread-Gruppe 1-15,,true,,1132,252,16,16,215,0,0
1776900342850,195,Logout-1,200,,Thread-Gruppe 1-15,text,true,,9089,150,16,16,195,0,0
1776900342803,331,Update Cart,200,,Thread-Gruppe 1-14,text,true,,10461,448,16,16,22,0,0
1776900342803,22,Update Cart-0,302,,Thread-Gruppe 1-14,,true,,669,294,16,16,22,0,0
1776900342825,309,Update Cart-1,200,,Thread-Gruppe 1-14,text,true,,9792,154,16,16,309,0,0
1776900342897,242,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,9792,263,16,16,237,0,0
1776900342850,289,Home,200,,Thread-Gruppe 1-16,text,true,,9118,150,16,16,286,0,59
1776900342639,500,Logout,200,,Thread-Gruppe 1-9,text,true,,10221,402,16,16,186,0,0
1776900342639,186,Logout-0,302,,Thread-Gruppe 1-9,,true,,1132,252,16,16,186,0,0
1776900342825,314,Logout-1,200,,Thread-Gruppe 1-9,text,true,,9089,150,16,16,309,0,0
1776900342827,411,Logout,200,,Thread-Gruppe 1-13,text,true,,10221,402,16,16,104,0,0
1776900342827,104,Logout-0,302,,Thread-Gruppe 1-13,,true,,1132,252,16,16,104,0,0
1776900342931,307,Logout-1,200,,Thread-Gruppe 1-13,text,true,,9089,150,16,16,307,0,0
1776900342735,620,Update Cart,200,,Thread-Gruppe 1-3,text,true,,10461,448,16,16,90,0,0
1776900342735,90,Update Cart-0,302,,Thread-Gruppe 1-3,,true,,669,294,16,16,90,0,0
1776900342825,530,Update Cart-1,200,,Thread-Gruppe 1-3,text,true,,9792,154,16,16,530,0,0
1776900343045,412,Home,200,,Thread-Gruppe 1-15,text,true,,9118,150,16,16,403,0,8
1776900342827,635,List Products,200,,Thread-Gruppe 1-8,text,true,,112658,176,16,16,411,0,0
1776900342850,619,List Products,200,,Thread-Gruppe 1-4,text,true,,112658,176,16,16,505,0,0
1776900342552,1056,Look at Product,200,,Thread-Gruppe 1-12,text,true,,102597,162,16,16,1006,0,0
1776900342970,672,Login,200,,Thread-Gruppe 1-5,text,true,,9921,428,16,16,268,0,0
1776900342970,268,Login-0,302,,Thread-Gruppe 1-5,,true,,803,278,16,16,268,0,0
1776900343238,404,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,404,0,0
1776900342829,813,Logout,200,,Thread-Gruppe 1-1,text,true,,10221,402,16,16,102,0,0
1776900342829,102,Logout-0,302,,Thread-Gruppe 1-1,,true,,1132,252,16,16,102,0,0
1776900342931,711,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9089,150,16,16,711,0,0
1776900343139,503,Home,200,,Thread-Gruppe 1-9,text,true,,9118,150,16,16,503,0,10
1776900343171,471,Login,200,,Thread-Gruppe 1-16,text,true,,9920,429,16,16,179,0,0
1776900343171,179,Login-0,302,,Thread-Gruppe 1-16,,true,,802,279,16,16,179,0,0
1776900343350,292,Login-1,200,,Thread-Gruppe 1-16,text,true,,9118,150,16,16,292,0,0
